timestamp_s,hand_id,collider_name,contact_x,contact_y,contact_z,normal_x,normal_y,normal_z,force_N,material
61.7442,Left Controller,Cube,0.1156,0.1355,0.3376,0.9660,-0.0303,-0.2566,0.000,rubber
61.7559,Left Controller,Cube,0.1156,0.1355,0.3376,0.9660,-0.0303,-0.2566,0.000,rubber
61.7670,Left Controller,Cube,0.1156,0.1355,0.3376,0.9660,-0.0303,-0.2566,0.000,rubber
61.7731,Left Controller,Cube,0.1157,0.1355,0.3376,0.9660,-0.0303,-0.2566,0.000,rubber
61.7834,Left Controller,Cube,0.1157,0.1355,0.3376,0.9660,-0.0302,-0.2566,0.000,rubber
61.7961,Left Controller,Cube,0.1157,0.1355,0.3376,0.9660,-0.0302,-0.2566,0.000,rubber
61.8041,Left Controller,Cube,0.1157,0.1355,0.3376,0.9660,-0.0302,-0.2566,0.000,rubber
61.8153,Left Controller,Cube,0.1158,0.1355,0.3376,0.9660,-0.0302,-0.2566,0.000,rubber
61.8265,Left Controller,Cube,0.1158,0.1355,0.3376,0.9660,-0.0302,-0.2566,0.000,rubber
61.8359,Left Controller,Cube,0.1158,0.1355,0.3376,0.9660,-0.0302,-0.2566,0.000,rubber
61.8446,Left Controller,Cube,0.1158,0.1355,0.3376,0.9660,-0.0302,-0.2566,0.000,rubber
61.8563,Left Controller,Cube,0.1159,0.1355,0.3376,0.9660,-0.0302,-0.2566,0.000,rubber
61.8643,Left Controller,Cube,0.1159,0.1355,0.3376,0.9660,-0.0302,-0.2566,0.000,rubber
61.8746,Left Controller,Cube,0.1159,0.1355,0.3376,0.9660,-0.0302,-0.2566,0.000,rubber
61.8841,Left Controller,Cube,0.1159,0.1355,0.3376,0.9660,-0.0302,-0.2566,0.000,rubber
61.8953,Left Controller,Cube,0.1159,0.1355,0.3376,0.9660,-0.0302,-0.2566,0.000,rubber
61.9031,Left Controller,Cube,0.1160,0.1355,0.3376,0.9661,-0.0302,-0.2566,0.000,rubber
61.9137,Left Controller,Cube,0.1160,0.1355,0.3376,0.9661,-0.0302,-0.2566,0.000,rubber
61.9237,Left Controller,Cube,0.1160,0.1355,0.3376,0.9661,-0.0302,-0.2566,0.000,rubber
61.9353,Left Controller,Cube,0.1160,0.1355,0.3376,0.9661,-0.0302,-0.2566,0.000,rubber
61.9432,Left Controller,Cube,0.1161,0.1355,0.3375,0.9661,-0.0302,-0.2566,0.000,rubber
61.9565,Left Controller,Cube,0.1161,0.1355,0.3375,0.9661,-0.0302,-0.2566,0.000,rubber
61.9636,Left Controller,Cube,0.1161,0.1355,0.3375,0.9661,-0.0302,-0.2566,0.000,rubber
61.9765,Left Controller,Cube,0.1161,0.1355,0.3375,0.9661,-0.0302,-0.2566,0.000,rubber
61.9860,Left Controller,Cube,0.1162,0.1355,0.3375,0.9661,-0.0302,-0.2566,0.000,rubber
61.9932,Left Controller,Cube,0.1162,0.1355,0.3375,0.9661,-0.0301,-0.2566,0.000,rubber
62.0056,Left Controller,Cube,0.1162,0.1355,0.3375,0.9661,-0.0301,-0.2566,0.000,rubber
62.0157,Left Controller,Cube,0.1162,0.1355,0.3375,0.9661,-0.0301,-0.2566,0.000,rubber
62.0267,Left Controller,Cube,0.1163,0.1355,0.3375,0.9661,-0.0301,-0.2566,0.000,rubber
62.0351,Left Controller,Cube,0.1163,0.1355,0.3375,0.9661,-0.0301,-0.2566,0.000,rubber
62.0468,Left Controller,Cube,0.1163,0.1355,0.3375,0.9661,-0.0301,-0.2566,0.000,rubber
62.0544,Left Controller,Cube,0.1164,0.1355,0.3375,0.9661,-0.0301,-0.2565,0.000,rubber
62.0640,Left Controller,Cube,0.1164,0.1356,0.3375,0.9661,-0.0301,-0.2565,0.000,rubber
62.0754,Left Controller,Cube,0.1164,0.1356,0.3375,0.9661,-0.0301,-0.2565,0.000,rubber
62.0839,Left Controller,Cube,0.1164,0.1356,0.3375,0.9661,-0.0301,-0.2565,0.000,rubber
62.0932,Left Controller,Cube,0.1165,0.1356,0.3375,0.9661,-0.0301,-0.2565,0.000,rubber
62.1044,Left Controller,Cube,0.1165,0.1356,0.3375,0.9661,-0.0301,-0.2565,0.000,rubber
62.1147,Left Controller,Cube,0.1165,0.1356,0.3375,0.9661,-0.0301,-0.2565,0.000,rubber
62.1243,Left Controller,Cube,0.1165,0.1356,0.3374,0.9661,-0.0301,-0.2565,0.000,rubber
62.1338,Left Controller,Cube,0.1166,0.1356,0.3374,0.9661,-0.0301,-0.2565,0.000,rubber
62.1434,Left Controller,Cube,0.1166,0.1356,0.3374,0.9661,-0.0301,-0.2565,0.000,rubber
62.1536,Left Controller,Cube,0.1166,0.1356,0.3374,0.9661,-0.0301,-0.2565,0.000,rubber
62.1639,Left Controller,Cube,0.1167,0.1356,0.3374,0.9661,-0.0301,-0.2565,0.000,rubber
62.1738,Left Controller,Cube,0.1167,0.1356,0.3374,0.9661,-0.0301,-0.2565,0.000,rubber
62.1833,Left Controller,Cube,0.1167,0.1356,0.3374,0.9661,-0.0300,-0.2565,0.000,rubber
62.1929,Left Controller,Cube,0.1167,0.1356,0.3374,0.9661,-0.0300,-0.2565,0.000,rubber
62.2040,Left Controller,Cube,0.1168,0.1356,0.3374,0.9661,-0.0300,-0.2565,0.000,rubber
62.2148,Left Controller,Cube,0.1168,0.1356,0.3374,0.9661,-0.0300,-0.2565,0.000,rubber
62.2249,Left Controller,Cube,0.1168,0.1356,0.3374,0.9661,-0.0300,-0.2565,0.000,rubber
62.2345,Left Controller,Cube,0.1169,0.1356,0.3374,0.9661,-0.0300,-0.2565,0.000,rubber
62.2431,Left Controller,Cube,0.1169,0.1356,0.3374,0.9661,-0.0300,-0.2565,0.000,rubber
62.2550,Left Controller,Cube,0.1169,0.1356,0.3374,0.9661,-0.0300,-0.2565,0.000,rubber
62.2635,Left Controller,Cube,0.1169,0.1356,0.3374,0.9661,-0.0300,-0.2565,0.000,rubber
62.2759,Left Controller,Cube,0.1170,0.1356,0.3374,0.9661,-0.0300,-0.2565,0.000,rubber
62.2866,Left Controller,Cube,0.1170,0.1356,0.3373,0.9661,-0.0300,-0.2565,0.000,rubber
62.2944,Left Controller,Cube,0.1170,0.1356,0.3373,0.9661,-0.0300,-0.2565,0.000,rubber
62.3047,Left Controller,Cube,0.1171,0.1356,0.3373,0.9661,-0.0300,-0.2565,0.000,rubber
62.3176,Left Controller,Cube,0.1171,0.1356,0.3373,0.9661,-0.0300,-0.2565,0.000,rubber
62.3239,Left Controller,Cube,0.1171,0.1356,0.3373,0.9661,-0.0300,-0.2565,0.000,rubber
62.3350,Left Controller,Cube,0.1172,0.1356,0.3373,0.9661,-0.0300,-0.2565,0.000,rubber
62.3462,Left Controller,Cube,0.1172,0.1356,0.3373,0.9661,-0.0300,-0.2565,0.000,rubber
62.3559,Left Controller,Cube,0.1172,0.1356,0.3373,0.9661,-0.0300,-0.2565,0.000,rubber
62.3665,Left Controller,Cube,0.1172,0.1356,0.3373,0.9661,-0.0300,-0.2564,0.000,rubber
62.3758,Left Controller,Cube,0.1173,0.1356,0.3373,0.9661,-0.0299,-0.2564,0.000,rubber
62.3853,Left Controller,Cube,0.1173,0.1356,0.3373,0.9661,-0.0299,-0.2564,0.000,rubber
62.3954,Left Controller,Cube,0.1173,0.1356,0.3373,0.9661,-0.0299,-0.2564,0.000,rubber
62.4058,Left Controller,Cube,0.1174,0.1356,0.3373,0.9661,-0.0299,-0.2564,0.000,rubber
62.4176,Left Controller,Cube,0.1174,0.1356,0.3373,0.9661,-0.0299,-0.2564,0.000,rubber
62.4230,Left Controller,Cube,0.1174,0.1356,0.3373,0.9661,-0.0299,-0.2564,0.000,rubber
62.4402,Left Controller,Cube,0.1175,0.1356,0.3373,0.9661,-0.0299,-0.2564,0.000,rubber
62.4458,Left Controller,Cube,0.1175,0.1356,0.3373,0.9661,-0.0299,-0.2564,0.000,rubber
62.4558,Left Controller,Cube,0.1175,0.1356,0.3372,0.9661,-0.0299,-0.2564,0.000,rubber
62.4653,Left Controller,Cube,0.1175,0.1356,0.3372,0.9661,-0.0299,-0.2564,0.000,rubber
62.4729,Left Controller,Cube,0.1176,0.1356,0.3372,0.9661,-0.0299,-0.2564,0.000,rubber
62.4835,Left Controller,Cube,0.1176,0.1356,0.3372,0.9661,-0.0299,-0.2564,0.000,rubber
62.4952,Left Controller,Cube,0.1176,0.1356,0.3372,0.9661,-0.0299,-0.2564,0.000,rubber
62.5070,Left Controller,Cube,0.1177,0.1356,0.3372,0.9661,-0.0299,-0.2564,0.000,rubber
62.5171,Left Controller,Cube,0.1177,0.1356,0.3372,0.9661,-0.0299,-0.2564,0.000,rubber
62.5263,Left Controller,Cube,0.1177,0.1356,0.3372,0.9661,-0.0299,-0.2564,0.000,rubber
62.5333,Left Controller,Cube,0.1178,0.1356,0.3372,0.9661,-0.0299,-0.2564,0.000,rubber
62.5446,Left Controller,Cube,0.1178,0.1356,0.3372,0.9661,-0.0298,-0.2564,0.000,rubber
62.5548,Left Controller,Cube,0.1178,0.1356,0.3372,0.9661,-0.0298,-0.2564,0.000,rubber
62.5646,Left Controller,Cube,0.1178,0.1356,0.3372,0.9661,-0.0298,-0.2564,0.000,rubber
62.5753,Left Controller,Cube,0.1179,0.1356,0.3372,0.9661,-0.0298,-0.2564,0.000,rubber
62.5871,Left Controller,Cube,0.1179,0.1356,0.3372,0.9661,-0.0298,-0.2564,0.000,rubber
62.5959,Left Controller,Cube,0.1179,0.1356,0.3372,0.9661,-0.0298,-0.2564,0.000,rubber
62.6046,Left Controller,Cube,0.1180,0.1356,0.3372,0.9661,-0.0298,-0.2563,0.000,rubber
62.6168,Left Controller,Cube,0.1180,0.1357,0.3372,0.9661,-0.0298,-0.2563,0.000,rubber
62.6243,Left Controller,Cube,0.1180,0.1357,0.3372,0.9661,-0.0298,-0.2563,0.000,rubber
62.6357,Left Controller,Cube,0.1181,0.1357,0.3371,0.9661,-0.0298,-0.2563,0.000,rubber
62.6481,Left Controller,Cube,0.1181,0.1357,0.3371,0.9661,-0.0298,-0.2563,0.000,rubber
62.6544,Left Controller,Cube,0.1181,0.1357,0.3371,0.9661,-0.0298,-0.2563,0.000,rubber
62.6660,Left Controller,Cube,0.1182,0.1357,0.3371,0.9661,-0.0298,-0.2563,0.000,rubber
62.6734,Left Controller,Cube,0.1182,0.1357,0.3371,0.9661,-0.0298,-0.2563,0.000,rubber
62.6862,Left Controller,Cube,0.1182,0.1357,0.3371,0.9661,-0.0298,-0.2563,0.000,rubber
62.6983,Left Controller,Cube,0.1182,0.1357,0.3371,0.9661,-0.0298,-0.2563,0.000,rubber
62.7042,Left Controller,Cube,0.1183,0.1357,0.3371,0.9661,-0.0297,-0.2563,0.000,rubber
62.7152,Left Controller,Cube,0.1183,0.1357,0.3371,0.9661,-0.0297,-0.2563,0.000,rubber
62.7248,Left Controller,Cube,0.1183,0.1357,0.3371,0.9661,-0.0297,-0.2563,0.000,rubber
62.7347,Left Controller,Cube,0.1184,0.1357,0.3371,0.9661,-0.0297,-0.2563,0.000,rubber
62.7446,Left Controller,Cube,0.1184,0.1357,0.3371,0.9661,-0.0297,-0.2563,0.000,rubber
62.7541,Left Controller,Cube,0.1184,0.1357,0.3371,0.9661,-0.0297,-0.2563,0.000,rubber
62.7630,Left Controller,Cube,0.1185,0.1357,0.3371,0.9662,-0.0297,-0.2563,0.000,rubber
62.7744,Left Controller,Cube,0.1185,0.1357,0.3371,0.9662,-0.0297,-0.2563,0.000,rubber
62.7838,Left Controller,Cube,0.1185,0.1357,0.3371,0.9662,-0.0297,-0.2563,0.000,rubber
62.7942,Left Controller,Cube,0.1186,0.1358,0.3371,0.9662,-0.0294,-0.2562,0.000,rubber
62.8046,Left Controller,Cube,0.1186,0.1356,0.3371,0.9662,-0.0299,-0.2562,0.000,rubber
62.8148,Left Controller,Cube,0.1186,0.1356,0.3371,0.9662,-0.0298,-0.2562,0.000,rubber
62.8257,Left Controller,Cube,0.1185,0.1357,0.3370,0.9661,-0.0297,-0.2563,0.000,rubber
62.8357,Left Controller,Cube,0.1185,0.1357,0.3370,0.9661,-0.0296,-0.2563,0.000,rubber
62.8459,Left Controller,Cube,0.1185,0.1357,0.3371,0.9662,-0.0296,-0.2563,0.000,rubber
62.8577,Left Controller,Cube,0.1185,0.1357,0.3371,0.9662,-0.0297,-0.2563,0.000,rubber
62.8666,Left Controller,Cube,0.1185,0.1357,0.3371,0.9662,-0.0297,-0.2562,0.000,rubber
62.8764,Left Controller,Cube,0.1184,0.1357,0.3371,0.9662,-0.0297,-0.2562,0.000,rubber
62.8859,Left Controller,Cube,0.1184,0.1357,0.3371,0.9662,-0.0297,-0.2562,0.000,rubber
62.8953,Left Controller,Cube,0.1184,0.1357,0.3371,0.9662,-0.0297,-0.2562,0.000,rubber
62.9065,Left Controller,Cube,0.1184,0.1357,0.3371,0.9662,-0.0296,-0.2562,0.000,rubber
62.9171,Left Controller,Cube,0.1183,0.1357,0.3371,0.9662,-0.0296,-0.2562,0.000,rubber
62.9255,Left Controller,Cube,0.1183,0.1357,0.3371,0.9662,-0.0296,-0.2562,0.000,rubber
62.9346,Left Controller,Cube,0.1183,0.1357,0.3371,0.9662,-0.0297,-0.2562,0.000,rubber
62.9458,Left Controller,Cube,0.1183,0.1357,0.3372,0.9662,-0.0297,-0.2562,0.000,rubber
62.9536,Left Controller,Cube,0.1183,0.1357,0.3372,0.9662,-0.0297,-0.2562,0.000,rubber
62.9655,Left Controller,Cube,0.1182,0.1357,0.3372,0.9662,-0.0297,-0.2562,0.000,rubber
62.9764,Left Controller,Cube,0.1182,0.1357,0.3372,0.9662,-0.0297,-0.2562,0.000,rubber
62.9838,Left Controller,Cube,0.1182,0.1357,0.3372,0.9662,-0.0297,-0.2562,0.000,rubber
62.9972,Left Controller,Cube,0.1182,0.1357,0.3372,0.9662,-0.0297,-0.2562,0.000,rubber
63.0030,Left Controller,Cube,0.1182,0.1357,0.3372,0.9662,-0.0297,-0.2562,0.000,rubber
63.0156,Left Controller,Cube,0.1182,0.1357,0.3372,0.9662,-0.0297,-0.2562,0.000,rubber
63.0231,Left Controller,Cube,0.1181,0.1357,0.3372,0.9662,-0.0297,-0.2562,0.000,rubber
63.0362,Left Controller,Cube,0.1181,0.1357,0.3372,0.9662,-0.0297,-0.2562,0.000,rubber
63.0447,Left Controller,Cube,0.1181,0.1357,0.3372,0.9662,-0.0297,-0.2562,0.000,rubber
63.0559,Left Controller,Cube,0.1181,0.1357,0.3372,0.9662,-0.0297,-0.2562,0.000,rubber
63.0662,Left Controller,Cube,0.1181,0.1357,0.3372,0.9662,-0.0297,-0.2562,0.000,rubber
63.0773,Left Controller,Cube,0.1181,0.1357,0.3372,0.9662,-0.0297,-0.2562,0.000,rubber
63.0852,Left Controller,Cube,0.1181,0.1357,0.3372,0.9662,-0.0297,-0.2561,0.000,rubber
63.0966,Left Controller,Cube,0.1181,0.1357,0.3372,0.9662,-0.0297,-0.2561,0.000,rubber
63.1057,Left Controller,Cube,0.1181,0.1357,0.3372,0.9662,-0.0297,-0.2561,0.000,rubber
63.1169,Left Controller,Cube,0.1181,0.1357,0.3372,0.9662,-0.0297,-0.2561,0.000,rubber
63.1272,Left Controller,Cube,0.1181,0.1357,0.3372,0.9662,-0.0297,-0.2561,0.000,rubber
63.1377,Left Controller,Cube,0.1181,0.1357,0.3372,0.9662,-0.0297,-0.2561,0.000,rubber
63.1481,Left Controller,Cube,0.1181,0.1357,0.3373,0.9662,-0.0297,-0.2561,0.000,rubber
63.1535,Left Controller,Cube,0.1181,0.1357,0.3373,0.9662,-0.0297,-0.2561,0.000,rubber
63.1635,Left Controller,Cube,0.1181,0.1357,0.3373,0.9662,-0.0297,-0.2561,0.000,rubber
63.1731,Left Controller,Cube,0.1181,0.1357,0.3373,0.9662,-0.0297,-0.2561,0.000,rubber
63.1840,Left Controller,Cube,0.1181,0.1357,0.3373,0.9662,-0.0297,-0.2561,0.000,rubber
63.1981,Left Controller,Cube,0.1181,0.1357,0.3373,0.9662,-0.0297,-0.2561,0.000,rubber
63.2041,Left Controller,Cube,0.1181,0.1357,0.3373,0.9662,-0.0297,-0.2561,0.000,rubber
63.2143,Left Controller,Cube,0.1181,0.1357,0.3373,0.9662,-0.0297,-0.2561,0.000,rubber
63.2279,Left Controller,Cube,0.1181,0.1357,0.3373,0.9662,-0.0297,-0.2561,0.000,rubber
63.2330,Left Controller,Cube,0.1181,0.1357,0.3373,0.9662,-0.0297,-0.2561,0.000,rubber
63.2462,Left Controller,Cube,0.1181,0.1357,0.3373,0.9662,-0.0297,-0.2561,0.000,rubber
63.2558,Left Controller,Cube,0.1181,0.1357,0.3373,0.9662,-0.0297,-0.2561,0.000,rubber
63.2654,Left Controller,Cube,0.1182,0.1357,0.3373,0.9662,-0.0297,-0.2560,0.000,rubber
63.2753,Left Controller,Cube,0.1182,0.1357,0.3373,0.9662,-0.0297,-0.2560,0.000,rubber
63.2839,Left Controller,Cube,0.1182,0.1357,0.3373,0.9662,-0.0297,-0.2560,0.000,rubber
63.2939,Left Controller,Cube,0.1182,0.1357,0.3373,0.9662,-0.0297,-0.2560,0.000,rubber
63.3031,Left Controller,Cube,0.1182,0.1357,0.3373,0.9662,-0.0297,-0.2560,0.000,rubber
63.3154,Left Controller,Cube,0.1182,0.1357,0.3373,0.9662,-0.0297,-0.2560,0.000,rubber
63.3266,Left Controller,Cube,0.1182,0.1357,0.3373,0.9662,-0.0297,-0.2560,0.000,rubber
63.3333,Left Controller,Cube,0.1183,0.1357,0.3373,0.9662,-0.0297,-0.2560,0.000,rubber
63.3454,Left Controller,Cube,0.1183,0.1357,0.3373,0.9662,-0.0297,-0.2560,0.000,rubber
63.3550,Left Controller,Cube,0.1183,0.1357,0.3373,0.9662,-0.0297,-0.2560,0.000,rubber
63.3637,Left Controller,Cube,0.1183,0.1357,0.3373,0.9662,-0.0297,-0.2560,0.000,rubber
63.3754,Left Controller,Cube,0.1183,0.1357,0.3373,0.9662,-0.0297,-0.2560,0.000,rubber
63.3853,Left Controller,Cube,0.1184,0.1357,0.3373,0.9662,-0.0297,-0.2560,0.000,rubber
63.3941,Left Controller,Cube,0.1184,0.1357,0.3373,0.9662,-0.0297,-0.2559,0.000,rubber
63.4032,Left Controller,Cube,0.1184,0.1357,0.3373,0.9662,-0.0297,-0.2559,0.000,rubber
63.4138,Left Controller,Cube,0.1184,0.1357,0.3373,0.9662,-0.0297,-0.2559,0.000,rubber
63.4233,Left Controller,Cube,0.1184,0.1357,0.3373,0.9662,-0.0297,-0.2559,0.000,rubber
63.4338,Left Controller,Cube,0.1185,0.1357,0.3373,0.9662,-0.0297,-0.2559,0.000,rubber
63.4445,Left Controller,Cube,0.1185,0.1357,0.3373,0.9662,-0.0296,-0.2559,0.000,rubber
63.4530,Left Controller,Cube,0.1185,0.1358,0.3373,0.9663,-0.0296,-0.2559,0.000,rubber
63.4661,Left Controller,Cube,0.1185,0.1358,0.3373,0.9663,-0.0295,-0.2559,0.000,rubber
63.4740,Left Controller,Cube,0.1186,0.1358,0.3373,0.9663,-0.0295,-0.2559,0.000,rubber
63.4865,Left Controller,Cube,0.1186,0.1358,0.3373,0.9663,-0.0295,-0.2559,0.000,rubber
63.4949,Left Controller,Cube,0.1186,0.1358,0.3373,0.9663,-0.0295,-0.2558,0.000,rubber
63.5065,Left Controller,Cube,0.1187,0.1358,0.3372,0.9663,-0.0295,-0.2558,0.000,rubber
63.5141,Left Controller,Cube,0.1187,0.1358,0.3372,0.9663,-0.0295,-0.2558,0.000,rubber
63.5266,Left Controller,Cube,0.1187,0.1358,0.3372,0.9663,-0.0294,-0.2558,0.000,rubber
63.5342,Left Controller,Cube,0.1188,0.1358,0.3372,0.9663,-0.0294,-0.2558,0.000,rubber
63.5451,Left Controller,Cube,0.1188,0.1358,0.3372,0.9663,-0.0294,-0.2558,0.000,rubber
63.5555,Left Controller,Cube,0.1188,0.1358,0.3372,0.9663,-0.0294,-0.2558,0.000,rubber
63.5671,Left Controller,Cube,0.1189,0.1358,0.3372,0.9663,-0.0294,-0.2558,0.000,rubber
63.5769,Left Controller,Cube,0.1189,0.1358,0.3372,0.9663,-0.0294,-0.2557,0.000,rubber
63.5843,Left Controller,Cube,0.1190,0.1358,0.3372,0.9663,-0.0294,-0.2557,0.000,rubber
63.5952,Left Controller,Cube,0.1190,0.1358,0.3372,0.9663,-0.0294,-0.2557,0.000,rubber
63.6030,Left Controller,Cube,0.1191,0.1358,0.3372,0.9663,-0.0293,-0.2557,0.000,rubber
63.6162,Left Controller,Cube,0.1191,0.1358,0.3372,0.9663,-0.0293,-0.2557,0.000,rubber
63.6244,Left Controller,Cube,0.1192,0.1358,0.3372,0.9663,-0.0293,-0.2557,0.000,rubber
63.6350,Left Controller,Cube,0.1192,0.1358,0.3372,0.9663,-0.0293,-0.2557,0.000,rubber
63.6473,Left Controller,Cube,0.1193,0.1358,0.3372,0.9663,-0.0293,-0.2557,0.000,rubber
63.6550,Left Controller,Cube,0.1193,0.1358,0.3372,0.9663,-0.0293,-0.2556,0.000,rubber
63.6656,Left Controller,Cube,0.1194,0.1359,0.3372,0.9663,-0.0293,-0.2556,0.000,rubber
63.6743,Left Controller,Cube,0.1195,0.1359,0.3371,0.9663,-0.0293,-0.2556,0.000,rubber
63.6875,Left Controller,Cube,0.1195,0.1359,0.3371,0.9663,-0.0293,-0.2556,0.000,rubber
63.6947,Left Controller,Cube,0.1196,0.1359,0.3371,0.9663,-0.0293,-0.2556,0.000,rubber
63.7068,Left Controller,Cube,0.1196,0.1359,0.3371,0.9663,-0.0293,-0.2556,0.000,rubber
63.7143,Left Controller,Cube,0.1197,0.1359,0.3371,0.9663,-0.0293,-0.2556,0.000,rubber
63.7265,Left Controller,Cube,0.1197,0.1359,0.3371,0.9664,-0.0293,-0.2556,0.000,rubber
63.7335,Left Controller,Cube,0.1198,0.1359,0.3371,0.9664,-0.0293,-0.2555,0.000,rubber
63.7441,Left Controller,Cube,0.1199,0.1359,0.3371,0.9664,-0.0293,-0.2555,0.000,rubber
63.7560,Left Controller,Cube,0.1199,0.1359,0.3371,0.9664,-0.0293,-0.2555,0.000,rubber
63.7668,Left Controller,Cube,0.1200,0.1359,0.3371,0.9664,-0.0293,-0.2555,0.000,rubber
63.7778,Left Controller,Cube,0.1200,0.1359,0.3371,0.9664,-0.0293,-0.2555,0.000,rubber
63.7839,Left Controller,Cube,0.1201,0.1359,0.3370,0.9664,-0.0292,-0.2555,0.000,rubber
63.7996,Left Controller,Cube,0.1202,0.1359,0.3370,0.9664,-0.0292,-0.2555,0.000,rubber
63.8061,Left Controller,Cube,0.1202,0.1359,0.3370,0.9664,-0.0292,-0.2555,0.000,rubber
63.8138,Left Controller,Cube,0.1203,0.1359,0.3370,0.9664,-0.0292,-0.2554,0.000,rubber
63.8266,Left Controller,Cube,0.1203,0.1359,0.3370,0.9664,-0.0292,-0.2554,0.000,rubber
63.8330,Left Controller,Cube,0.1204,0.1359,0.3370,0.9664,-0.0292,-0.2554,0.000,rubber
63.8452,Left Controller,Cube,0.1204,0.1359,0.3370,0.9664,-0.0292,-0.2554,0.000,rubber
63.8571,Left Controller,Cube,0.1205,0.1359,0.3370,0.9664,-0.0292,-0.2554,0.000,rubber
63.8630,Left Controller,Cube,0.1206,0.1359,0.3370,0.9664,-0.0292,-0.2554,0.000,rubber
63.8773,Left Controller,Cube,0.1206,0.1359,0.3370,0.9664,-0.0292,-0.2554,0.000,rubber
63.8870,Left Controller,Cube,0.1207,0.1359,0.3370,0.9664,-0.0292,-0.2554,0.000,rubber
63.8928,Left Controller,Cube,0.1207,0.1359,0.3369,0.9664,-0.0292,-0.2554,0.000,rubber
63.9075,Left Controller,Cube,0.1208,0.1359,0.3369,0.9664,-0.0292,-0.2554,0.000,rubber
63.9141,Left Controller,Cube,0.1208,0.1359,0.3369,0.9664,-0.0292,-0.2553,0.000,rubber
63.9234,Left Controller,Cube,0.1209,0.1359,0.3369,0.9664,-0.0292,-0.2553,0.000,rubber
63.9356,Left Controller,Cube,0.1209,0.1359,0.3369,0.9664,-0.0292,-0.2553,0.000,rubber
63.9477,Left Controller,Cube,0.1210,0.1359,0.3369,0.9664,-0.0292,-0.2553,0.000,rubber
63.9536,Left Controller,Cube,0.1210,0.1359,0.3369,0.9664,-0.0292,-0.2553,0.000,rubber
63.9637,Left Controller,Cube,0.1211,0.1359,0.3369,0.9664,-0.0292,-0.2553,0.000,rubber
63.9771,Left Controller,Cube,0.1211,0.1359,0.3369,0.9664,-0.0291,-0.2553,0.000,rubber
63.9862,Left Controller,Cube,0.1212,0.1359,0.3369,0.9664,-0.0291,-0.2553,0.000,rubber
63.9948,Left Controller,Cube,0.1212,0.1359,0.3369,0.9664,-0.0291,-0.2553,0.000,rubber
64.0030,Left Controller,Cube,0.1213,0.1359,0.3368,0.9664,-0.0291,-0.2553,0.000,rubber
64.0146,Left Controller,Cube,0.1213,0.1359,0.3368,0.9664,-0.0291,-0.2553,0.000,rubber
64.0231,Left Controller,Cube,0.1213,0.1359,0.3368,0.9664,-0.0291,-0.2553,0.000,rubber
64.0337,Left Controller,Cube,0.1214,0.1359,0.3368,0.9664,-0.0291,-0.2553,0.000,rubber
64.0466,Left Controller,Cube,0.1214,0.1359,0.3368,0.9664,-0.0291,-0.2553,0.000,rubber
64.0565,Left Controller,Cube,0.1215,0.1359,0.3368,0.9664,-0.0291,-0.2553,0.000,rubber
64.0668,Left Controller,Cube,0.1215,0.1359,0.3368,0.9664,-0.0291,-0.2553,0.000,rubber
64.0750,Left Controller,Cube,0.1215,0.1359,0.3368,0.9664,-0.0291,-0.2553,0.000,rubber
64.0834,Left Controller,Cube,0.1216,0.1359,0.3368,0.9664,-0.0291,-0.2553,0.000,rubber
64.0971,Left Controller,Cube,0.1216,0.1359,0.3368,0.9664,-0.0291,-0.2553,0.000,rubber
64.1032,Left Controller,Cube,0.1216,0.1359,0.3368,0.9664,-0.0291,-0.2552,0.000,rubber
64.1167,Left Controller,Cube,0.1217,0.1359,0.3368,0.9664,-0.0291,-0.2552,0.000,rubber
64.1236,Left Controller,Cube,0.1217,0.1359,0.3367,0.9664,-0.0291,-0.2552,0.000,rubber
64.1337,Left Controller,Cube,0.1217,0.1359,0.3367,0.9664,-0.0291,-0.2552,0.000,rubber
64.1433,Left Controller,Cube,0.1217,0.1359,0.3367,0.9664,-0.0290,-0.2552,0.000,rubber
64.1566,Left Controller,Cube,0.1218,0.1359,0.3367,0.9664,-0.0290,-0.2552,0.000,rubber
64.1665,Left Controller,Cube,0.1218,0.1359,0.3367,0.9664,-0.0290,-0.2552,0.000,rubber
64.1738,Left Controller,Cube,0.1218,0.1359,0.3367,0.9664,-0.0290,-0.2552,0.000,rubber
64.1852,Left Controller,Cube,0.1218,0.1359,0.3367,0.9664,-0.0290,-0.2552,0.000,rubber
64.1947,Left Controller,Cube,0.1219,0.1359,0.3367,0.9664,-0.0290,-0.2552,0.000,rubber
64.2039,Left Controller,Cube,0.1219,0.1359,0.3367,0.9664,-0.0290,-0.2552,0.000,rubber
64.2143,Left Controller,Cube,0.1219,0.1359,0.3367,0.9664,-0.0290,-0.2552,0.000,rubber
64.2241,Left Controller,Cube,0.1219,0.1359,0.3367,0.9664,-0.0290,-0.2552,0.000,rubber
64.2365,Left Controller,Cube,0.1219,0.1359,0.3367,0.9664,-0.0290,-0.2552,0.000,rubber
64.2450,Left Controller,Cube,0.1220,0.1359,0.3367,0.9664,-0.0290,-0.2552,0.000,rubber
64.2562,Left Controller,Cube,0.1220,0.1359,0.3367,0.9664,-0.0290,-0.2553,0.000,rubber
64.2682,Left Controller,Cube,0.1220,0.1359,0.3367,0.9664,-0.0290,-0.2553,0.000,rubber
