timestamp_s,controller_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
16.4752,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.4835,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.4951,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.5064,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.5165,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.5254,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.5355,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.5431,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.5561,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.5630,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.5763,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.5842,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.5957,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.6087,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.6150,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.6276,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.6350,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.6483,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.6549,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.6667,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.6767,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.6855,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.6995,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.7039,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.7138,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.7278,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.7375,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.7464,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.7568,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.7655,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.7777,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.7872,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.7985,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.8059,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.8130,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.8235,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.8338,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.8431,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.8531,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.8677,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.8756,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.8858,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.8940,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.9056,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.9154,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.9283,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.9368,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.9430,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.9550,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.9630,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.9777,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.9839,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
16.9951,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.0056,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.0160,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.0264,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.0329,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.0458,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.0553,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.0646,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.0769,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.0881,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.0935,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.1038,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.1138,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.1265,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.1349,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.1431,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.1553,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.1634,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.1746,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.1859,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.1954,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.2049,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.2139,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.2250,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.2358,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.2466,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.2570,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.2677,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.2762,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.2843,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.2937,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.3054,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.3129,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.3257,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.3361,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.3487,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.3536,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.3667,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.3774,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.3850,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.4003,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.4060,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.4167,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.4237,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.4345,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.4457,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.4580,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.4642,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.4767,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.4831,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.4976,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.5039,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.5173,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.5231,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.5352,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.5476,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.5552,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.5678,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.5751,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.5834,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.5940,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.6073,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.6152,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.6301,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.6354,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.6469,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.6552,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.6662,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.6733,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.6868,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.6932,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.7058,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.7185,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.7240,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.7364,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.7484,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.7529,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.7647,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.7779,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.7853,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.7943,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.8032,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.8151,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.8246,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.8340,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.8458,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.8565,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.8642,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.8729,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.8844,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.8933,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.9042,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.9180,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.9260,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.9367,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.9459,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.9568,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.9648,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.9808,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.9883,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
17.9932,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.0051,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.0170,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.0240,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.0344,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.0441,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.0542,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.0644,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.0758,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.0854,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.0958,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.1038,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.1150,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.1244,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.1352,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.1461,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.1549,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.1664,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.1734,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.1844,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.1943,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.2057,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.2142,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.2246,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.2345,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.2457,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.2540,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.2630,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.2735,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.2856,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.2940,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.3069,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.3161,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.3249,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.3373,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.3457,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.3550,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.3646,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.3764,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.3846,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.3994,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.4055,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.4174,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.4280,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.4340,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.4464,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.4552,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.4641,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.4734,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.4855,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.5145,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.5155,Left Controller,-0.0110,0.2500,3.1620,0.0001,0.0035,0.0296,0.9996
18.5223,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.5308,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.5365,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.5432,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.5559,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.5671,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.5730,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.5885,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.5932,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.6047,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.6158,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.6231,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.6339,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.6482,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.6554,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.6650,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.6767,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.6852,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.6953,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.7028,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.7130,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.7257,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.7353,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.7432,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.7529,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.7663,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.7744,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.7845,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.7931,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.8053,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.8159,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.8228,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.8349,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.8461,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.8533,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.8637,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.8730,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.8851,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.8969,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.9043,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.9152,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.9234,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.9369,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.9474,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.9542,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.9659,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.9766,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.9860,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
18.9976,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.0029,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.0157,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.0271,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.0362,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.0458,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.0584,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.0649,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.0766,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.0838,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.0948,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.1035,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.1157,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.1231,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.1345,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.1446,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.1560,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.1631,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.1733,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.1873,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.1958,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.2039,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.2144,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.2240,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.2357,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.2446,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.2575,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.2644,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.2755,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.2855,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.2957,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.3058,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.3167,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.3278,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.3336,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.3458,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.3534,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.3660,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.3734,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.3840,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.3956,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.4056,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.4133,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.4231,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.4334,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.4434,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.4541,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.4634,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.4765,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.4851,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
19.4949,Left Controller,0.0255,0.1500,3.1617,0.0000,0.0035,0.0000,1.0000
